Name	Type	ADDR_MOD	Library	Length	Value	Attribute	Save	Access	MOD_BUS	EDU	Cold_start	Index	Ar_count	Ar_period	Ar_filter	Comment
Ai_value[21]	R				0.000000	Internal	FALSE	RW	0		0	1268				Блок насосной (блок Н-1) Давление на выходе Н-1
Ai_value[22]	R				0.000000	Internal	FALSE	RW	0		0	1269				Блок насосной (блок Н-1) Температура в блоке насосной
Ai_value[23]	R				0.000000	Internal	FALSE	RW	0		0	1270				Резерв ШУН-1
Ai_value[24]	R				0.000000	Internal	FALSE	RW	0		0	1271				Индикация частоты Н-1
Ai_value[25]	R				0.000000	Internal	FALSE	RW	0		0	1272				Резерв
Ai_value[26]	R				0.000000	Internal	FALSE	RW	0		0	1273				Резерв
Ai_value[27]	R				0.000000	Internal	FALSE	RW	0		0	1274				Резерв
Ai_value[28]	R				0.000000	Internal	FALSE	RW	0		0	1275				Резерв
Ai_value[29]	R				0.000000	Internal	FALSE	RW	0		0	1276				Резерв
Ai_value[30]	R				0.000000	Internal	FALSE	RW	0		0	1277				Резерв
Ai_value[31]	R				0.000000	Internal	FALSE	RW	0		0	1278				Резерв
Ai_value[32]	R				0.000000	Internal	FALSE	RW	0		0	1279				Резерв
Ai_value[33]	R				0.000000	Internal	FALSE	RW	0		0	1280				НасосН-2 (секция1) Вибрация задней опоры ЭД
Ai_value[34]	R				0.000000	Internal	FALSE	RW	0		0	1281				НасосН-2 (секция1) Вибрация передней опоры ЭД
Ai_value[35]	R				0.000000	Internal	FALSE	RW	0		0	1282				НасосН-2 (секция1) Вибрация насоса
Ai_value[36]	R				0.000000	Internal	FALSE	RW	0		0	1283				НасосН-2 (секция2) Вибрация задней опоры ЭД
Ai_value[37]	R				0.000000	Internal	FALSE	RW	0		0	1284				НасосН-2 (секция2) Вибрация передней опоры ЭД
Ai_value[38]	R				0.000000	Internal	FALSE	RW	0		0	1285				НасосН-2 (секция2) Вибрация насоса
Ai_value[39]	R				0.000000	Internal	FALSE	RW	0		0	1286				НасосН-2 (секция1) Температура заднего подшипника
Ai_value[40]	R				0.000000	Internal	FALSE	RW	0		0	1287				НасосН-2 (секция1) Температура переднего подшипника
Ai_value[41]	R				0.000000	Internal	FALSE	RW	0		0	1288				НасосН-2 (секция1) Температура герметизирующего экрана насоса
Ai_value[42]	R				0.000000	Internal	FALSE	RW	0		0	1289				НасосН-2 (секция1) Температура обмоток статора фаза А
Ai_value[43]	R				0.000000	Internal	FALSE	RW	0		0	1290				НасосН-2 (секция1) Температура обмоток статора фаза В
Ai_value[44]	R				0.000000	Internal	FALSE	RW	0		0	1291				НасосН-2 (секция1) Температура обмоток статора фаза С
Ai_value[45]	R				0.000000	Internal	FALSE	RW	0		0	1292				НасосН-2 (секция2) Температура заднего подшипника
Ai_value[46]	R				0.000000	Internal	FALSE	RW	0		0	1293				НасосН-2 (секция2) Температура переднего подшипника
Ai_value[47]	R				0.000000	Internal	FALSE	RW	0		0	1294				НасосН-2 (секция2) Температура герметизирующего экрана насоса
Ai_value[48]	R				0.000000	Internal	FALSE	RW	0		0	1295				НасосН-2 (секция2) Температура обмоток статора фаза А
Ai_value[49]	R				0.000000	Internal	FALSE	RW	0		0	1296				НасосН-2 (секция2) Температура обмоток статора фаза В
Ai_value[50]	R				0.000000	Internal	FALSE	RW	0		0	1297				НасосН-2 (секция2) Температура обмоток статора фаза С
Ai_value[51]	R				0.000000	Internal	FALSE	RW	0		0	1298				Блок насосной (блок Н-2) Давление на входе Н-2
Ai_value[52]	R				0.000000	Internal	FALSE	RW	0		0	1299				Блок насосной (блок Н-2) Перепад давления на фильтре Ф-2
Ai_value[53]	R				0.000000	Internal	FALSE	RW	0		0	1300				Блок насосной (блок Н-2) Давление на выходе Н-2
Ai_value[54]	R				0.000000	Internal	FALSE	RW	0		0	1301				Блок насосной (блок Н-2) Давление на входном коллекторе
Ai_value[55]	R				0.000000	Internal	FALSE	RW	0		0	1302				Резерв ШУН-2
Ai_value[56]	R				0.000000	Internal	FALSE	RW	0		0	1303				Индикация частоты Н-2
Ai_value[57]	R				0.000000	Internal	FALSE	RW	0		0	1304				Резерв
Ai_value[58]	R				0.000000	Internal	FALSE	RW	0		0	1305				Резерв
Ai_value[59]	R				0.000000	Internal	FALSE	RW	0		0	1306				Резерв
Ai_value[60]	R				0.000000	Internal	FALSE	RW	0		0	1307				Резерв
Ai_value[61]	R				0.000000	Internal	FALSE	RW	0		0	1308				Резерв
Ai_value[62]	R				0.000000	Internal	FALSE	RW	0		0	1309				Резерв
Ai_value[63]	R				0.000000	Internal	FALSE	RW	0		0	1310				Резерв
Ai_value[64]	R				0.000000	Internal	FALSE	RW	0		0	1311				Резерв
Ai_value[65]	R				0.000000	Internal	FALSE	RW	0		0	1312				Электропривод PCV101 Положение регулятора
Ai_value[66]	R				0.000000	Internal	FALSE	RW	0		0	1313				Электропривод PCV102 Положение регулятора
Ai_value[67]	R				0.000000	Internal	FALSE	RW	0		0	1314				Электропривод PCV103 Положение регулятора
Ai_value[68]	R				0.000000	Internal	FALSE	RW	0		0	1315				Емкость 100Е-3 Давление в емкости
Ai_value[69]	R				0.000000	Internal	FALSE	RW	0		0	1316				Емкость 100Е-3 Уровень в емкости
Ai_value[70]	R				0.000000	Internal	FALSE	RW	0		0	1317				Емкость 100Е-3 Температура в емкости
Ai_value[71]	R				0.000000	Internal	FALSE	RW	0		0	1318				Емкость 100Е-3 Уровень в емкости (дубль)
Ai_value[72]	R				0.000000	Internal	FALSE	RW	0		0	1319				Блок узла учета (блок расходомера) Температура в блоке узла учета
